Unnamed: 0,Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
186225,14,9,Male,Hispanic,1,<HS,Public,City,86.35220356389075,70.69577967050284,74.1214546080762,2.9045034092268387,0.9114657387102184,1.433269508378196,0,0,0,0,0,3,1
13694,17,12,Female,Black,2,SomeCollege,Public,City,68.79342743414247,67.47231656774701,72.85793313828995,2.848308020302998,0.8619835093164355,0.6696925059425578,0,1,0,0,0,1,2
168431,16,11,Female,White,3,Bachelors+,Public,Suburban,66.95210033147316,79.979345879578,82.05890002465627,3.159164287444425,0.908450698709014,1.066929367041516,1,0,0,1,1,2,2
78693,16,11,Female,White,1,<HS,Public,City,82.7662215007627,78.51078243044807,75.98453812097674,2.950677974019716,0.8797381582844725,0.6529191184590392,1,1,1,0,0,1,2
184518,18,12,Female,Black,4,Bachelors+,Private,Rural,60.298360654592166,56.97141331892156,54.18672476279334,2.330992883300432,0.802541293087558,0.7513693437990311,1,1,1,0,0,4,2
34866,15,10,Female,Asian,2,SomeCollege,Public,City,70.40918978025663,64.24218023011335,55.077101911502375,2.573914513305537,0.8757158160663965,0.6381121994503979,1,0,0,0,0,3,1
158250,15,10,Male,White,2,HS,Public,City,70.75142204029532,67.3624630709536,73.42009717595556,3.093509922644946,0.8651785122346259,0.8173823975419094,1,1,0,0,0,3,3
175313,15,10,Male,White,1,<HS,Public,Town,66.54194806504677,71.1669629788101,67.15446200399616,2.817157133528572,0.851453866630068,0.3867417180958081,1,0,0,0,0,2,2
100624,16,11,Female,White,2,SomeCollege,Public,City,72.42615069524787,67.59840032760674,80.85052029930407,2.784978191266467,0.917540489741736,0.9509920359227326,1,1,0,1,1,5,2
229153,17,12,Male,Hispanic,2,SomeCollege,Public,Suburban,73.89099733121925,65.13409032314483,66.19180188948047,2.6448849519729483,0.8645489626126298,1.5171126506242911,1,1,0,0,0,2,2
40440,16,11,Female,Black,3,HS,Public,Suburban,78.80635538579091,72.76487441214009,73.1750630220549,3.166227457455242,0.8909900381416329,1.2058635665578905,1,1,0,0,0,3,2
191623,18,12,Female,White,4,HS,Public,Town,69.82570557358926,74.64628197394543,75.86111917914086,2.9397993589558515,0.8721205077219725,0.9657048318109492,1,1,0,0,0,5,2
237745,14,9,Male,Hispanic,1,SomeCollege,Public,City,64.39781415606842,56.79310141408734,73.6732838610507,2.7240399756439984,0.8519360437393804,1.2874384552628784,0,1,0,0,0,2,2
50422,15,10,Male,Hispanic,3,<HS,Public,Town,55.91572947880306,56.8999660460933,57.97863960011051,2.246221171376392,0.8005137942302955,0.6798038649548751,1,1,0,0,0,3,3
37226,14,9,Male,Hispanic,2,SomeCollege,Private,Suburban,75.19978958104552,75.67142901849463,78.90812089591188,2.8610747827255607,0.9450897910042984,0.5388280831421149,0,0,0,0,0,2,1
170257,17,12,Male,White,4,HS,Public,Suburban,85.12838617860513,80.46165321618962,80.37847084492424,2.70665507412694,0.9261081139117572,1.1547841402757106,1,0,0,1,0,3,3
21837,14,9,Male,White,1,<HS,Public,City,95.62661391856572,91.57575498916124,91.51300367451866,3.852322986416988,0.9958540601496516,1.0720461446998697,0,1,0,0,0,3,2
47795,16,11,Male,Black,2,SomeCollege,Public,Suburban,78.93585848200809,73.17382315440946,83.30326958671463,3.3021728083570108,0.9244621013787492,0.8114063913196572,1,1,0,0,1,5,3
229308,14,9,Male,White,2,HS,Public,City,75.92866632363234,73.61061347379811,73.58583920926098,2.952935983502984,0.9164265284270092,1.2305561195255514,1,1,1,0,0,3,3
95584,18,12,Female,Hispanic,3,Bachelors+,Public,City,60.14950830831759,64.21025624666389,58.60661765507948,2.466569874857065,0.8197083476334737,0.7142212964989887,1,1,0,1,1,4,1
152881,15,10,Male,White,4,Bachelors+,Public,City,60.57050062833094,61.86909678766666,66.33941237101948,2.173586555512104,0.8288127325176325,0.7367687214473165,1,0,0,1,0,5,2
153423,17,12,Female,Hispanic,4,HS,Public,City,75.84324530456016,89.98257880220443,77.93535671780522,2.4010647555132496,0.9152900895558608,1.0488567564879716,1,0,0,0,0,2,2
207717,17,12,Male,Asian,4,<HS,Public,City,79.55031621745779,78.48790503313961,76.74957471313654,2.731509614578731,0.9217493466218966,1.4811494050465088,1,1,0,0,1,2,1
146706,16,11,Male,White,4,Bachelors+,Public,Rural,76.9782702303434,83.27105241709364,82.8427223662446,3.330892248482895,0.918878578219054,1.3153841126783123,1,1,1,0,0,3,2
184952,15,10,Male,Hispanic,2,<HS,Public,Suburban,71.69930329119606,75.05409833279035,75.27306062607666,3.296533944683735,0.8948173813990146,0.6597692526080091,1,0,0,0,0,4,3
103058,16,11,Female,Black,1,<HS,Public,Suburban,86.39865748807613,72.22989665940074,71.98002458848711,3.146347096167314,0.9252929283801272,1.5762704752686518,1,1,0,0,0,3,3
196156,16,11,Male,Hispanic,3,HS,Public,Town,73.68405005847279,76.13737059532055,73.82586456742362,3.051993343037816,0.9021691014251716,1.0180243018189643,1,1,0,0,0,3,1
209293,16,11,Female,Black,3,<HS,Public,Town,64.49889555884798,73.3975875245186,77.79188222782484,2.5866373892372523,0.8674387193843486,0.69704770165013,1,1,0,1,1,5,1
229166,15,10,Male,White,3,HS,Public,Suburban,68.43325204657103,76.99814471989055,73.38708507981892,3.4858352333666582,0.88807318339285,1.15301452115183,1,0,0,0,1,3,1
100562,16,11,Male,Asian,2,HS,Public,Rural,96.63088119539368,97.8116175572648,87.81636425253515,3.7451537064543934,0.9811046125112496,1.835963483996211,0,0,0,1,1,3,1
148203,14,9,Male,Black,2,SomeCollege,Public,City,75.67950318135334,91.23131327820704,87.72050604953166,3.551389418674065,0.9143897872374332,1.2931899182256923,1,1,0,1,0,4,4
113025,14,9,Male,White,4,HS,Private,Suburban,94.82476752016068,93.7975510259821,88.90379364857824,3.2636021838552773,0.9790480348397776,1.647192776901258,1,1,0,0,0,1,1
67921,15,10,Male,Asian,4,<HS,Private,Suburban,69.00400301547279,72.95345078549985,75.85846333388538,3.024555456166236,0.9033362841954248,1.292366952636795,1,1,0,1,0,2,2
28225,14,9,Male,Two-or-more,2,Bachelors+,Private,Suburban,79.91457258798329,73.55529515814095,65.59887477157629,2.983211437326757,0.8523214708190037,0.4164625467278842,1,0,0,1,0,4,4
116709,17,12,Male,White,3,Bachelors+,Public,Suburban,72.59432255785352,71.90983796977001,70.16272824653423,2.9833988148807844,0.8575523175506679,0.6360988982461757,1,0,0,1,1,3,3
173372,16,11,Female,White,3,SomeCollege,Public,Town,73.94067892817455,84.16406825098777,72.89562403105363,3.250163266115384,0.9235024795139982,1.3425403733933867,1,0,1,1,0,2,1
201206,15,10,Male,White,1,<HS,Public,City,59.504743162938894,60.55837503363525,57.12587014666288,2.013068708127636,0.8232373007718804,0.5464954340114377,1,1,0,0,0,4,2
156451,18,12,Male,Black,2,<HS,Public,Suburban,66.54762679658765,64.64803487790772,70.61089311003651,3.227762984040363,0.8810490518662067,0.8416757309097385,1,1,0,0,1,3,1
116166,18,12,Male,White,1,HS,Public,City,77.6423972125967,75.20444078835838,73.12973092157868,3.3506936533578617,0.9042284305479146,1.0859610221248923,1,1,0,0,1,2,3
108751,15,10,Female,Black,4,Bachelors+,Public,City,87.48068050420478,78.43992170350825,89.59177646268417,3.58961570074925,0.937883599796168,1.2006040865586836,1,0,1,0,0,2,1
35175,14,9,Female,White,3,<HS,Public,Suburban,83.69388571115188,73.4317369658996,81.46147165375922,3.0705873066925067,0.905408526805918,1.3760848696592305,1,0,0,0,0,3,1
197473,14,9,Female,White,1,<HS,Public,Rural,60.17079928144463,60.01055785482586,65.78591390938578,2.455921951600539,0.8079891939991544,0.8702853248188684,1,0,0,0,0,3,2
26007,16,11,Male,Black,2,Bachelors+,Public,Suburban,69.61666297601678,77.82121288918268,81.4192837650951,3.085202776936299,0.9161057306518976,1.118629380034266,1,1,0,1,0,5,1
144220,17,12,Male,White,4,Bachelors+,Public,City,69.2837914661981,61.25875023952207,59.20445679002553,2.413665211738856,0.8413722838993282,0.651597770119772,1,1,0,1,0,3,1
195046,16,11,Male,White,3,Bachelors+,Public,City,95.57808244288933,83.6216953290132,78.54755269626912,3.478874721582122,0.9584648462862267,1.4546696025076356,0,1,0,1,0,4,2
178558,14,9,Male,Hispanic,1,<HS,Public,Rural,78.11014298292615,92.0118804671734,85.03966681348788,3.988312735448545,0.9472262478251576,1.5447789070420452,1,1,0,0,0,3,3
112090,15,10,Female,Black,2,HS,Public,Rural,70.86512074891861,75.8238108877483,67.35766231998446,3.211845686776776,0.8987868279688792,1.1422454416000491,1,1,0,0,0,2,1
82560,14,9,Male,Black,3,Bachelors+,Public,City,72.81542326456575,75.21101853216844,79.6715848355568,3.283271226631743,0.9192830559811686,0.9717142778947436,1,0,0,0,0,1,2
239868,15,10,Male,White,2,SomeCollege,Public,Suburban,79.74931168889488,78.50277966691891,77.22470323282576,3.1461620577096614,0.9332502588510692,1.6157601486005204,1,1,0,1,0,2,2
123063,16,11,Female,Black,1,HS,Public,Rural,85.5143929953813,87.93687683511338,86.73388432743124,3.75212338060644,0.9510582775013208,0.9945309294094355,1,1,0,0,0,3,3
39490,17,12,Female,Hispanic,1,SomeCollege,Public,Rural,73.22231158219705,79.68262054454338,81.73236446216434,2.859279392790034,0.9140000710875064,1.2249399482841763,1,1,0,1,1,4,3
84078,17,12,Male,White,1,Bachelors+,Public,Rural,68.5771278832606,58.70409371355578,64.60084269331068,2.2810046658924845,0.8594860996166951,0.9554931076305232,1,1,0,1,0,1,2
56695,16,11,Male,Black,3,HS,Private,City,68.08133332020202,69.6159321540234,69.08389452972027,3.0127477172101305,0.8844005446479632,0.8622536035348118,1,0,0,0,0,3,1
67285,17,12,Female,Hispanic,2,HS,Public,City,72.6937270118492,73.12406582903448,64.20880706113952,2.985563673701765,0.8606322455896279,1.0561548142781825,1,0,1,0,1,3,3
138880,14,9,Male,White,1,HS,Public,Rural,83.30562272419232,84.42101774112761,84.28708771731526,2.5820644576410694,0.935034684696737,1.5325910235468536,1,0,0,1,0,1,1
229380,15,10,Male,White,3,SomeCollege,Public,Suburban,66.05548768605118,74.06842389824408,87.41539886608037,3.281134640796858,0.8795564577880842,0.7220084401101858,1,0,0,0,0,3,2
105900,16,11,Female,Hispanic,4,SomeCollege,Public,Suburban,73.57612476374106,81.53518258964516,81.8631056569993,3.52177822330888,0.905523173496524,1.1156339714964714,1,0,0,1,0,3,1
107298,14,9,Female,White,2,<HS,Public,City,83.92254135767762,89.7019463701348,87.58524518452167,3.566486954252089,0.9775839342138992,0.9030652136449158,1,1,0,0,0,3,1
47844,16,11,Male,Black,1,HS,Public,Suburban,77.03594307941697,66.92669805674797,75.87633823375914,3.040223067816171,0.85544883200994,1.078154220172585,1,1,0,1,1,3,3
213721,16,11,Male,Black,3,HS,Public,City,75.73749868305727,66.7558614036385,76.22899261029144,2.435098389680205,0.8898235868282148,1.3441189465522518,1,0,0,0,0,2,3
16628,17,12,Male,Asian,2,HS,Public,Suburban,85.76921331921645,78.20331528675003,76.02862993216874,2.6624887646778075,0.9590506533421128,0.8096421709288505,1,0,1,0,0,4,1
171943,18,12,Female,Hispanic,2,HS,Private,Rural,67.47469261237933,72.87548829968802,70.53872894224165,3.3125966460020337,0.862624203968857,1.24488068490329,1,1,0,0,1,3,1
37424,16,11,Male,Black,4,SomeCollege,Private,Town,84.35593356138419,87.16156903649,83.98047940745656,3.2299885523824896,0.9370180164217984,1.4433685903829323,1,1,0,0,0,4,1
213100,15,10,Male,White,3,SomeCollege,Public,Suburban,80.60875035191138,86.74660638893864,71.13526560319042,2.8504852431826326,0.9045727339237468,1.3816328020471598,0,1,0,0,0,2,2
162618,14,9,Female,White,4,HS,Public,City,88.62132546036271,84.36127961596463,83.52006196161722,3.0981032636596013,1.0,1.494336730322908,1,1,0,1,0,3,2
132509,18,12,Male,Asian,3,Bachelors+,Private,City,63.36020957098143,69.26785257657588,62.01031823011134,3.050132373359864,0.8263771840771061,0.6208894165847851,1,0,0,0,0,5,1
191286,17,12,Male,White,2,HS,Private,City,85.57805811540953,75.86587218774264,70.91520866313958,3.3374811653577714,0.9208354089179528,0.7304387185398005,1,1,0,0,0,2,4
82281,16,11,Male,Black,2,<HS,Public,City,74.57561350713243,75.00680871068612,80.68190476260723,2.7726255252940355,0.927348226727318,0.9859053199698928,1,1,0,0,0,3,1
28422,16,11,Male,Black,3,SomeCollege,Public,City,78.23660224571114,91.9624307739414,93.80330947348985,3.5483018819678134,0.9594726092932688,1.2768762988220148,1,0,0,1,1,2,2
97478,15,10,Male,Black,1,<HS,Public,City,98.54691824482973,88.64341001526259,92.9890134996826,3.692533087470711,1.0,1.4356031744484736,1,1,1,0,0,4,2
161043,15,10,Male,Hispanic,2,<HS,Public,Suburban,88.81877856682809,90.11570499521804,84.30837889746381,3.2945490364599657,0.9808872258789536,1.9762457789911163,1,0,0,0,0,3,2
133401,14,9,Male,Hispanic,4,Bachelors+,Public,Rural,97.73727800260804,95.56338317614266,93.3333337569464,4.0,0.9891057356578388,1.4112223671157615,1,1,1,1,0,4,2
79907,18,12,Male,White,2,<HS,Public,Rural,91.06863232868383,82.26373181187193,83.57140571071602,3.7889064810272894,0.992330384116171,1.1456484950204289,1,0,0,0,0,2,2
9175,18,12,Female,Black,4,SomeCollege,Private,Suburban,55.335437732528725,57.22007874547679,49.08850877389233,2.228738935038633,0.7699862587064568,0.640309115880906,1,1,1,0,0,3,2
173233,17,12,Male,White,3,HS,Public,Suburban,77.14225663077822,65.4669930674432,71.9349532140495,3.288987390613905,0.8778643439421076,1.301298405986873,1,0,0,0,0,2,1
131784,14,9,Female,White,4,Bachelors+,Public,City,72.85763432226344,67.98046028175696,72.36118248182646,2.7482785248747,0.9153270536482204,0.8481992599430925,1,1,0,0,0,3,2
121827,18,12,Male,Black,3,<HS,Public,City,85.23627116915449,73.70562223317314,69.0665809125405,2.6456601240573514,0.9005666267644402,0.8363610608712696,1,0,0,0,1,2,2
104024,17,12,Male,White,4,SomeCollege,Public,City,70.9552513321601,65.42619165667556,72.52357392386654,2.3484969425843865,0.892647765878975,0.2865924218473975,1,0,0,0,0,4,2
101658,14,9,Male,Two-or-more,2,HS,Public,Town,84.43974541143199,82.89169229269679,76.56363069018016,3.271527040608677,0.915809887936301,1.5649723969303997,1,1,1,0,1,3,3
237814,17,12,Female,White,4,HS,Private,Suburban,69.81963239328581,70.66497203122361,68.00065045520365,2.9387823173035623,0.8541512731058784,1.0659638018531246,1,0,0,0,1,2,2
177212,17,12,Female,Hispanic,1,<HS,Public,Rural,73.83262580196275,77.01941670311783,63.2120447956224,2.91036133482521,0.8940621676242516,1.2035069053052871,1,1,0,0,0,3,2
549,18,12,Male,Hispanic,1,HS,Public,Rural,72.9081580444178,81.04638229019464,88.69083350359597,3.6205425523991663,0.9443549403096038,1.0887529225699686,1,0,0,1,1,2,3
192571,15,10,Male,Black,3,SomeCollege,Private,Suburban,82.85072329658338,69.97607703493543,82.87517464768601,3.4267674970057325,0.9431318461780992,0.9125126909787574,1,0,0,0,0,4,2
229472,17,12,Male,Asian,1,<HS,Public,Town,80.91814974653614,82.8026728750674,79.70104601434657,2.8940241467494072,0.8960261044471095,0.8659596222611755,1,0,0,0,1,3,2
151973,16,11,Male,Hispanic,3,SomeCollege,Public,City,59.09057642244731,61.18536398125128,63.41486479505588,2.395570316362932,0.7990171834120852,0.1811107649477134,1,1,0,1,0,3,1
61694,18,12,Male,Black,1,<HS,Public,Suburban,73.33613190437238,77.10830323020325,86.64343040899223,2.9557122506947224,0.9433402855357116,1.3557038996119504,1,0,0,0,0,3,1
103448,18,12,Male,White,3,HS,Public,Suburban,71.86318228807002,71.53795519202329,73.86136108004632,3.2519307101738777,0.864879330674892,1.4245168180211352,1,0,1,0,0,3,2
238797,14,9,Female,White,2,SomeCollege,Public,Suburban,83.92631741316642,77.27839383730276,81.76220638174891,3.70637508787416,0.8995807421474548,0.5849499422470009,1,0,0,0,0,2,2
82390,18,12,Male,White,3,Bachelors+,Public,Suburban,85.16130966325653,79.34521877676842,79.8354571486993,3.444840647675892,0.9376968164246614,1.0797056426684677,1,0,1,1,0,3,2
146135,14,9,Female,Hispanic,4,Bachelors+,Public,City,75.93859043401665,76.29633024354122,76.36556982177679,3.3972865461107613,0.9055374938628994,0.6218210171343101,1,0,0,1,0,2,2
135878,17,12,Male,Black,3,<HS,Public,Rural,80.14812731097993,77.4923053846277,77.4739209059755,2.710931393267214,0.9044453432672768,0.8348870029901327,1,1,1,0,0,5,1
127998,18,12,Female,Black,2,Bachelors+,Public,Suburban,69.26927236612786,69.07215987669011,71.29437836911649,3.105114734510117,0.8477136364250696,1.2131080254376436,1,0,1,1,0,4,3
25488,17,12,Female,Hispanic,3,Bachelors+,Public,Suburban,74.90456544070814,79.03696573488372,74.39833185563238,2.588071113545305,0.9024937528986644,1.0362692640779156,1,1,0,1,0,3,3
164737,17,12,Female,White,2,<HS,Public,Rural,84.83934056556853,76.85094066014703,74.42172787852061,2.8706694347797974,0.8966212270388244,1.31246630400897,1,1,0,1,1,3,3
31538,18,12,Male,Hispanic,3,HS,Private,City,76.0606116201544,81.9892280760141,78.03194517193594,3.0669012315320505,0.946309491383307,1.1988817916169323,1,1,1,1,0,2,4
53068,18,12,Male,White,3,SomeCollege,Public,City,70.57976413306855,62.434553497712685,80.88868030760989,2.9942257097445046,0.8980917539965707,1.0051287932251192,0,1,0,0,0,3,2
210697,18,12,Male,Black,4,HS,Private,City,75.37052991550273,74.90239045037985,69.13102809266216,2.9605242011600925,0.9030556502027264,1.4521566473735836,1,1,1,0,0,3,2
239430,17,12,Female,White,4,HS,Public,City,80.23971707999605,84.08526430237455,71.51194209959283,2.688263271208694,0.9515953163822448,1.128012054887766,1,0,0,0,0,3,4
121930,15,10,Male,White,3,HS,Public,Suburban,77.87669611604275,86.64604114648064,78.57991435893544,2.8011815707443044,0.9169868263388972,1.2164857038086183,1,1,0,0,0,4,5
200997,16,11,Female,Hispanic,2,HS,Private,City,80.11392388126501,80.8117531259345,86.14059647913415,2.9486603039308625,0.9432427494227344,0.7713873345663393,1,1,0,0,0,3,2
150102,16,11,Male,White,3,SomeCollege,Public,City,61.78245077107428,65.07023274816366,67.83616184322499,2.533987534801098,0.8166412162805526,1.067251761570204,1,1,1,1,0,4,2
102445,14,9,Female,Hispanic,3,SomeCollege,Private,Town,84.1296695650135,85.19176298010511,77.28663788473139,3.2135314201391507,0.9351222221749828,0.8391379636369827,0,1,0,1,0,3,1
154660,15,10,Male,White,2,HS,Public,Rural,77.68374732460542,85.46422483550616,71.801834824541,3.2462029064764995,0.9392081243619064,0.7273461564611526,1,1,0,1,0,2,1
100203,15,10,Female,White,2,<HS,Public,Town,90.02452189506894,82.90012622602859,73.69712519182552,3.0066785731883408,0.9481562591372036,1.256702839596036,1,0,1,0,1,1,2
200047,17,12,Female,Hispanic,2,SomeCollege,Public,Suburban,83.12727980567212,83.92591154099952,84.08199082263178,2.7893214510716,0.998525468448468,1.5593786235346343,0,1,0,0,0,3,1
164448,18,12,Male,Two-or-more,3,<HS,Public,City,83.51744736970677,79.46968438012905,73.26609729001173,3.2297761357193595,0.9033539950392934,1.303231128201527,1,1,0,0,1,2,1
55126,16,11,Male,White,1,HS,Public,Suburban,65.26375549935267,71.22740555923329,85.2533855646099,3.0218571084204044,0.9003165512998875,1.0615323615903527,1,1,0,1,0,3,1
142960,16,11,Female,Hispanic,1,SomeCollege,Public,City,71.65567976409486,70.36946536601451,70.98255777164367,2.537880284410333,0.8767029364464042,0.1221665936534944,1,0,0,0,1,4,1
160314,14,9,Male,White,1,Bachelors+,Public,Suburban,80.46502729973705,71.09155713245828,83.19526506761551,2.7104217362491374,0.93771016123341,1.933461551195332,0,0,0,0,0,3,1
28621,17,12,Female,White,4,HS,Private,Suburban,83.405312827705,86.50646252852088,66.83577623069738,3.231108823411447,0.8714590248556684,1.2893671425789373,1,0,0,0,0,4,2
141957,17,12,Female,Hispanic,3,HS,Public,Suburban,65.16715898636636,80.5113784910334,78.8244877387805,3.2834249093458423,0.867738796469317,1.254970178665549,1,0,1,1,1,3,2
203926,16,11,Female,White,1,HS,Public,City,73.1933503876653,72.12420468107003,69.93181580065091,2.267300772411705,0.9076993031063068,1.271072333663014,1,1,0,0,0,2,1
